Tableta,NumLineasV,NumLineasH,NumLineasD,NumCirc,Profundidad,Ancho,Rugosidad
17,3.0,2.0,0.0,0.0,1.077866801566593,1.219188425131034,1.0915415821053165
17,0.0,0.0,2.0,1.0,1.1169524675659803,0.8661942195670314,0.9890847313752608
17,2.0,1.0,0.0,2.0,1.3712423388134765,2.6536922911396887,1.367518620772504
17,4.0,3.0,0.0,0.0,1.5467785269574652,1.650362883392502,1.3126847067363376
17,0.0,0.0,3.0,1.0,0.9649770717958328,0.7889507798156128,1.0251693259172914
17,2.0,3.0,0.0,0.0,0.9216057339681843,1.01798543065291,1.0342575510752456
17,0.0,0.0,4.0,1.0,0.974720854233758,0.8465321093741034,0.923334117216266
17,1.0,2.0,0.0,0.0,0.9327000396140641,1.0359558317596946,1.2749025813992056
17,0.0,0.0,2.0,1.0,0.975655947770796,1.0352373102470294,1.1250248341249942
17,2.0,3.0,0.0,0.0,1.1971813788319428,1.0383895494538211,1.057857259945274
17,2.0,1.0,0.0,2.0,1.2221453474812534,2.5370146272210032,1.58946146095568
17,3.0,3.0,0.0,0.0,1.6589714559355335,1.6176944186341893,1.1748214742087342
17,4.0,2.0,0.0,0.0,0.9429069400212376,1.2756007382853227,0.8337562822829198
17,0.0,0.0,2.0,1.0,0.9397739911279246,1.0575779366708395,0.9997096182980244
17,2.0,0.0,0.0,0.0,0.9716290315336,0.9533116275961968,0.9192838036622808
17,4.0,1.0,0.0,0.0,0.8313282378129753,1.0366951377125837,1.2074425674210298
17,4.0,2.0,0.0,0.0,0.936626746701996,0.8480197342204645,1.0347341769643321
17,1.0,2.0,0.0,0.0,1.0640262484419436,0.9877472950433732,1.0401474182480988
17,2.0,0.0,1.0,1.0,0.9283002924427672,1.180807132598389,1.1153173667529257
17,4.0,3.0,0.0,0.0,1.0842187181318357,1.0357661470325186,1.0021146744349816
17,4.0,3.0,0.0,0.0,1.091488584640698,1.2079010781893214,1.0696291143847128
17,0.0,0.0,2.0,1.0,1.0844560027480303,0.9050051010660922,0.9316168103706578
17,2.0,2.0,0.0,2.0,1.0947589716287407,2.5472699442729065,1.5561309339931635
17,2.0,1.0,0.0,2.0,1.067241743057854,2.6936278473110598,1.4300868770111468
17,1.0,1.0,0.0,0.0,1.5502053464836347,1.7842632960833351,1.3156721273350622
17,0.0,0.0,2.0,1.0,0.9050004221463256,1.0460295884196638,0.9308544780252752
